date,4. close,4. close,4. close
2003-07-24,26.0,20.51,
2003-07-25,26.89,21.54,
2003-07-28,26.61,20.99,
2003-07-29,26.47,20.72,
2003-07-30,26.23,20.28,
2003-07-31,26.41,21.08,
2003-08-01,26.17,20.73,
2003-08-04,26.18,21.21,
2003-08-05,25.66,20.38,
2003-08-06,25.65,19.63,
2003-08-07,25.71,19.93,
2003-08-08,25.58,19.64,
2003-08-11,25.61,19.66,
2003-08-12,25.73,19.7,
2003-08-13,25.6,20.18,
2003-08-14,25.63,19.97,
2003-08-15,25.54,19.71,
2003-08-18,25.7,20.34,
2003-08-19,26.62,20.32,
2003-08-20,26.45,21.01,
2003-08-21,26.24,21.68,
2003-08-22,26.22,20.88,
2003-08-25,26.5,20.86,
2003-08-26,26.57,21.05,
2003-08-27,26.42,21.48,
2003-08-28,26.51,22.19,
2003-08-29,26.52,22.61,
2003-09-02,27.26,22.85,
2003-09-03,28.3,22.95,
2003-09-04,28.43,22.83,
2003-09-05,28.38,22.5,
2003-09-08,28.84,22.74,
2003-09-09,28.37,22.37,
2003-09-10,27.55,22.18,
2003-09-11,27.84,22.56,
2003-09-12,28.34,23.1,
2003-09-15,28.36,22.21,
2003-09-16,28.9,22.36,
2003-09-17,28.5,22.12,
2003-09-18,29.5,22.88,
2003-09-19,29.96,22.58,
2003-09-22,29.07,22.08,
2003-09-23,29.6,22.43,
2003-09-24,28.46,21.32,
2003-09-25,28.24,20.43,
2003-09-26,28.19,20.69,
2003-09-29,28.83,21.3,
2003-09-30,27.8,20.72,
2003-10-01,28.52,20.79,
2003-10-02,28.5,20.57,
2003-10-03,29.08,21.69,
2003-10-06,29.19,22.29,
2003-10-07,29.14,23.22,
2003-10-08,28.82,23.06,
2003-10-09,28.94,23.45,
2003-10-10,28.91,23.68,
2003-10-13,28.78,24.35,
2003-10-14,28.68,24.55,
2003-10-15,29.07,24.82,
2003-10-16,29.23,23.25,
2003-10-17,28.93,22.75,
2003-10-20,29.35,23.22,
2003-10-21,29.35,23.18,
2003-10-22,28.89,22.76,
2003-10-23,28.91,22.99,
2003-10-24,26.61,22.6,
2003-10-27,26.91,22.6,
2003-10-28,27.2,23.72,
2003-10-29,26.74,23.69,
2003-10-30,26.12,23.09,
2003-10-31,26.14,22.89,
2003-11-03,26.68,23.15,
2003-11-04,26.07,22.91,
2003-11-05,26.1,23.03,
2003-11-06,26.23,23.12,
2003-11-07,26.1,22.5,
2003-11-10,26.0,21.9,
2003-11-11,25.8,21.54,
2003-11-12,25.98,22.33,
2003-11-13,25.69,22.42,
2003-11-14,25.5,21.46,
2003-11-17,25.15,21.13,
2003-11-18,25.15,20.41,
2003-11-19,25.35,20.4199,
2003-11-20,25.1,20.375,
2003-11-21,25.11,20.28,
2003-11-24,25.73,21.15,
2003-11-25,25.4,20.68,
2003-11-26,25.45,20.72,
2003-11-28,25.71,20.91,
2003-12-01,25.84,21.71,
2003-12-02,25.66,21.54,
2003-12-03,25.67,21.03,
2003-12-04,26.2,21.15,
2003-12-05,25.98,20.85,
2003-12-08,26.24,21.05,
2003-12-09,26.38,20.45,
2003-12-10,26.59,20.38,
2003-12-11,26.61,21.21,
2003-12-12,26.65,20.89,
2003-12-15,26.74,20.17,
2003-12-16,27.06,20.12,
2003-12-17,27.04,19.88,
2003-12-18,27.4,20.04,
2003-12-19,27.36,19.7,
2003-12-22,27.18,19.85,
2003-12-23,27.15,19.81,
2003-12-24,27.04,20.41,
2003-12-26,27.21,20.78,
2003-12-29,27.46,21.15,
2003-12-30,27.52,21.28,
2003-12-31,27.37,21.37,
2004-01-02,27.45,21.28,
2004-01-05,28.14,22.17,
2004-01-06,28.24,22.09,
2004-01-07,28.21,22.59,
2004-01-08,28.16,23.36,
2004-01-09,27.66,23.0,
2004-01-12,27.57,23.73,
2004-01-13,27.43,24.12,
2004-01-14,27.7,24.2,
2004-01-15,27.54,22.85,
2004-01-16,27.81,22.72,
2004-01-20,28.1,22.73,
2004-01-21,28.3,22.61,
2004-01-22,28.01,22.18,
2004-01-23,28.48,22.56,
2004-01-26,28.8,23.01,
2004-01-27,28.25,23.07,
2004-01-28,27.71,22.52,
2004-01-29,27.91,22.68,
2004-01-30,27.65,22.56,
2004-02-02,27.4,22.32,
2004-02-03,27.29,22.26,
2004-02-04,27.01,21.79,
2004-02-05,26.96,22.42,
2004-02-06,27.08,22.71,
2004-02-09,26.9,22.667,
2004-02-10,27.02,22.98,
2004-02-11,27.15,23.8,
2004-02-12,26.95,23.73,
2004-02-13,26.59,23.0,
2004-02-17,26.99,23.16,
2004-02-18,26.77,23.26,
2004-02-19,26.46,22.47,
2004-02-20,26.57,22.4,
2004-02-23,26.61,22.19,
2004-02-24,26.88,22.36,
2004-02-25,26.7,22.81,
2004-02-26,26.5,23.04,
2004-02-27,26.53,23.92,
2004-03-01,26.7,24.02,
2004-03-02,26.39,23.81,
2004-03-03,26.37,23.92,
2004-03-04,26.37,25.16,
2004-03-05,26.35,26.74,
2004-03-08,25.83,26.0,
2004-03-09,25.72,27.1,
2004-03-10,25.37,27.68,
2004-03-11,25.09,27.15,
2004-03-12,25.38,27.56,
2004-03-15,25.16,26.45,
2004-03-16,25.18,25.82,
2004-03-17,25.13,26.19,
2004-03-18,24.89,25.67,
2004-03-19,24.63,25.86,
2004-03-22,24.5,25.86,
2004-03-23,24.15,25.29,
2004-03-24,24.41,25.5,
2004-03-25,25.19,26.87,
2004-03-26,25.03,27.04,
2004-03-29,25.31,27.91,
2004-03-30,25.2,27.92,
2004-03-31,24.93,27.04,
2004-04-01,25.08,27.11,
2004-04-02,25.85,27.5,
2004-04-05,25.951,28.32,
2004-04-06,25.8,27.83,
2004-04-07,25.59,27.31,
2004-04-08,25.48,27.53,
2004-04-12,25.61,28.04,
2004-04-13,25.45,26.93,
2004-04-14,25.51,26.64,
2004-04-15,25.215,29.3,
2004-04-16,25.16,29.18,
2004-04-19,25.53,28.35,
2004-04-20,25.33,27.73,
2004-04-21,25.45,27.73,
2004-04-22,25.95,27.78,
2004-04-23,27.54,27.7,
2004-04-26,27.24,27.13,
2004-04-27,27.22,26.94,
2004-04-28,26.56,26.45,
2004-04-29,26.48,26.77,
2004-04-30,26.13,25.78,
2004-05-03,26.35,26.07,
2004-05-04,26.33,26.14,
2004-05-05,26.3,26.65,
2004-05-06,26.12,26.58,
2004-05-07,25.78,26.67,
2004-05-10,25.93,26.28,
2004-05-11,25.94,27.14,
2004-05-12,25.94,27.3,
2004-05-13,26.1,27.19,
2004-05-14,25.86,27.06,
2004-05-17,25.54,26.64,
2004-05-18,25.83,27.06,
2004-05-19,25.62,26.47,
2004-05-20,25.73,26.71,
2004-05-21,25.89,27.11,
2004-05-24,25.76,27.34,
2004-05-25,26.1,28.41,
2004-05-26,26.14,28.51,
2004-05-27,26.19,28.17,
2004-05-28,26.23,28.06,
2004-06-01,26.11,28.06,
2004-06-02,26.13,28.92,
2004-06-03,25.89,28.4,
2004-06-04,25.95,28.78,
2004-06-07,26.43,29.81,
2004-06-08,26.6,30.35,
2004-06-09,26.47,30.2,
2004-06-10,26.77,30.74,
2004-06-14,26.9,30.12,
2004-06-15,27.405,30.69,
2004-06-16,27.32,32.74,
2004-06-17,27.769,32.81,
2004-06-18,28.35,32.91,
2004-06-21,28.35,32.33,
2004-06-22,28.29,33.0,
2004-06-23,28.3,33.7,
2004-06-24,28.39,33.18,
2004-06-25,28.57,33.7,
2004-06-28,28.28,32.49,
2004-06-29,28.5,32.5,
2004-06-30,28.56,32.54,
2004-07-01,28.63,32.3,
2004-07-02,28.57,31.08,
2004-07-06,28.02,30.95,
2004-07-07,28.1,30.39,
2004-07-08,27.64,30.14,
2004-07-09,27.86,30.03,
2004-07-12,27.89,29.14,
2004-07-13,27.6,29.22,
2004-07-14,28.13,29.58,
2004-07-15,27.87,32.93,
2004-07-16,27.48,32.2,
2004-07-19,27.95,31.97,
2004-07-20,28.32,32.2,
2004-07-21,28.86,31.62,
2004-07-22,29.0,31.68,
2004-07-23,28.03,30.7,
2004-07-26,28.66,31.26,
2004-07-27,28.44,32.43,
2004-07-28,28.58,32.27,
2004-07-29,28.48,32.64,
2004-07-30,28.49,32.34,
2004-08-02,28.52,31.58,
2004-08-03,28.07,31.29,
2004-08-04,28.06,31.79,
2004-08-05,27.53,31.39,
2004-08-06,27.14,29.78,
2004-08-09,27.18,30.3,
2004-08-10,27.72,31.52,
2004-08-11,27.41,31.01,
2004-08-12,26.88,30.37,
2004-08-13,27.02,30.84,
2004-08-16,27.09,30.78,
2004-08-17,27.05,30.87,
2004-08-18,27.46,31.74,
2004-08-19,27.12,30.71,100.335
2004-08-20,27.2,30.8,108.31
2004-08-23,27.24,31.08,109.4
2004-08-24,27.24,31.95,104.87
2004-08-25,27.55,33.05,106.0
2004-08-26,27.44,34.66,107.91
2004-08-27,27.46,34.35,106.15
2004-08-30,27.3,34.12,102.01
2004-08-31,27.3,34.49,102.37
2004-09-01,27.39,35.86,100.25
2004-09-02,27.62,35.66,101.51
2004-09-03,27.11,35.23,100.01
2004-09-07,27.36,35.76,101.58
2004-09-08,27.26,36.35,102.3
2004-09-09,27.28,35.7,102.31
2004-09-10,27.49,35.87,105.33
2004-09-13,27.25,35.59,107.5
2004-09-14,27.44,35.49,111.49
2004-09-15,27.19,35.2,112.0
2004-09-16,27.26,36.35,113.97
2004-09-17,27.51,37.14,117.49
2004-09-20,27.51,37.71,119.36
2004-09-21,27.26,38.01,117.84
2004-09-22,27.12,36.92,118.38
2004-09-23,27.35,37.27,120.82
2004-09-24,27.29,37.29,119.83
2004-09-27,27.19,37.53,118.26
2004-09-28,27.27,38.04,126.86
2004-09-29,27.58,38.68,131.08
2004-09-30,27.65,38.75,129.6
2004-10-01,28.25,38.67,132.58
2004-10-04,28.12,38.79,135.06
2004-10-05,28.38,39.37,138.37
2004-10-06,28.53,40.64,137.08
2004-10-07,28.17,39.62,138.85
2004-10-08,27.99,39.06,137.73
2004-10-11,28.06,38.59,135.26
2004-10-12,28.03,38.29,137.4
2004-10-13,28.03,39.75,140.9
2004-10-14,27.8,44.98,142.0
2004-10-15,27.99,45.5,144.11
2004-10-18,28.41,47.75,149.16
2004-10-19,28.18,47.42,147.94
2004-10-20,28.699,47.47,140.49
2004-10-21,28.56,47.94,149.38
2004-10-22,27.74,47.41,172.43
2004-10-25,27.63,47.55,187.4
2004-10-26,27.9,47.97,181.8
2004-10-27,28.15,50.3,185.97
2004-10-28,28.01,52.19,193.3
2004-10-29,27.97,52.4,190.64
2004-11-01,28.08,52.45,196.03
2004-11-02,28.24,53.5,194.87
2004-11-03,28.47,55.31,191.67
2004-11-04,29.0,54.45,184.7
2004-11-05,29.31,54.72,169.35
2004-11-08,29.28,54.38,172.55
2004-11-09,29.77,54.05,168.7
2004-11-10,29.73,54.75,167.86
2004-11-11,29.98,55.3,183.02
2004-11-12,29.97,55.5,182.0
2004-11-15,27.39,55.24,184.87
2004-11-16,27.12,54.935,172.545
2004-11-17,27.17,54.9,172.5
2004-11-18,27.07,55.39,167.54
2004-11-19,26.86,55.17,169.4
2004-11-22,26.65,61.35,165.1
2004-11-23,26.53,61.27,167.52
2004-11-24,26.64,64.05,174.76
2004-11-26,26.6,64.55,179.39
2004-11-29,26.77,68.44,181.05
2004-11-30,26.81,67.05,181.98
2004-12-01,27.25,67.79,179.96
2004-12-02,27.09,65.21,179.4
2004-12-03,27.23,62.68,180.4
2004-12-06,27.33,65.78,176.29
2004-12-07,27.07,62.89,171.43
2004-12-08,27.36,63.28,169.98
2004-12-09,27.23,63.99,173.43
2004-12-10,27.08,65.15,171.65
2004-12-13,27.25,64.91,170.45
2004-12-14,27.23,65.29,178.69
2004-12-15,27.11,65.26,179.78
2004-12-16,27.16,66.596,176.47
2004-12-17,26.96,64.99,180.08
2004-12-20,26.95,62.72,185.02
2004-12-21,27.07,63.69,183.75
2004-12-22,26.97,63.75,186.3
2004-12-23,27.01,64.01,187.9
2004-12-27,26.85,63.16,191.91
2004-12-28,26.95,64.18,192.76
2004-12-29,26.9,64.44,192.9
2004-12-30,26.76,64.8,197.6
2004-12-31,26.72,64.4,192.79
2005-01-03,26.74,63.29,202.71
2005-01-04,26.84,63.94,194.5
2005-01-05,26.78,64.5,193.51
2005-01-06,26.75,64.55,188.55
2005-01-07,26.67,69.25,193.85
2005-01-10,26.8,68.96,195.06
2005-01-11,26.73,64.56,193.54
2005-01-12,26.78,65.46,195.38
2005-01-13,26.27,69.8,195.33
2005-01-14,26.12,70.2,199.97
2005-01-18,26.32,70.65,203.9
2005-01-19,25.98,69.88,197.3
2005-01-20,25.86,70.46,193.92
2005-01-21,25.65,70.49,188.28
2005-01-24,25.67,70.76,180.72
2005-01-25,26.02,72.05,177.12
2005-01-26,26.01,72.25,189.24
2005-01-27,26.11,72.64,188.08
2005-01-28,26.18,73.98,190.34
2005-01-31,26.28,76.9,195.62
2005-02-01,26.39,77.53,191.9
2005-02-02,26.46,79.63,205.96
2005-02-03,26.18,77.81,210.86
2005-02-04,26.32,78.84,204.36
2005-02-07,26.16,78.94,196.03
2005-02-08,26.24,80.9,198.64
2005-02-09,26.07,78.74,191.58
2005-02-10,26.06,78.36,187.98
2005-02-11,25.97,81.21,187.4
2005-02-14,26.01,84.63,192.99
2005-02-15,25.93,88.41,195.23
2005-02-16,25.79,90.13,198.41
2005-02-17,25.65,87.81,197.9
2005-02-18,25.48,86.81,197.95
2005-02-22,25.23,85.29,191.37
2005-02-23,25.2,88.23,193.95
2005-02-24,25.37,88.93,188.89
2005-02-25,25.25,88.99,185.87
2005-02-28,25.16,44.86,187.99
2005-03-01,25.28,44.5,186.06
2005-03-02,25.26,44.121,185.18
2005-03-03,25.17,41.79,187.005
2005-03-04,25.17,42.81,185.9
2005-03-07,25.47,42.75,188.81
2005-03-08,25.4,40.53,185.2
2005-03-09,25.31,39.35,181.35
2005-03-10,25.43,39.83,179.98
2005-03-11,25.09,40.27,177.8
2005-03-14,25.11,40.32,174.99
2005-03-15,24.91,40.96,178.61
2005-03-16,24.63,41.18,175.6
2005-03-17,24.54,42.25,179.29
2005-03-18,24.31,42.96,180.04
2005-03-21,24.2,43.7,180.88
2005-03-22,23.99,42.83,178.6
2005-03-23,24.18,42.55,178.98
2005-03-24,24.28,42.5,179.25
2005-03-28,24.2,42.53,181.42
2005-03-29,23.92,41.75,179.57
2005-03-30,24.16,42.8,180.45
2005-03-31,24.17,41.67,180.51
2005-04-01,24.12,40.89,180.04
2005-04-04,24.23,41.09,185.29
2005-04-05,24.47,41.89,188.57
2005-04-06,24.67,42.33,189.22
2005-04-07,25.1,43.56,193.76
2005-04-08,24.94,43.74,192.05
2005-04-11,24.97,41.92,193.23
2005-04-12,25.32,42.66,193.955
2005-04-13,25.04,41.04,192.93
2005-04-14,24.84,37.26,191.45
2005-04-15,24.46,35.35,185.0
2005-04-18,24.65,35.62,186.97
2005-04-19,24.63,37.09,191.4
2005-04-20,24.32,35.51,198.1
2005-04-21,25.24,37.14,204.75
2005-04-22,24.98,35.5,215.81
2005-04-25,24.99,36.98,223.53
2005-04-26,24.76,36.19,218.75
2005-04-27,24.99,35.95,219.78
2005-04-28,24.45,35.54,219.45
2005-04-29,25.3,36.06,220.0
2005-05-02,25.23,36.43,222.29
2005-05-03,25.36,36.21,226.19
2005-05-04,25.21,37.15,228.5
2005-05-05,25.23,36.68,226.98
2005-05-06,25.22,37.24,228.02
2005-05-09,25.11,36.97,226.02
2005-05-10,24.9,36.42,227.8
2005-05-11,24.91,35.61,231.29
2005-05-12,25.0,34.13,228.72
2005-05-13,25.3,34.77,229.24
2005-05-16,25.49,35.55,231.05
2005-05-17,25.46,35.36,233.13
2005-05-18,25.7,35.84,239.16
2005-05-19,25.92,37.55,239.18
2005-05-20,25.74,37.55,241.61
2005-05-23,25.85,39.76,255.45
2005-05-24,25.75,39.7,256.0
2005-05-25,25.71,39.78,260.81
2005-05-26,25.9,40.74,259.2
2005-05-27,26.07,40.56,266.0
2005-05-31,25.8,39.7593,277.27
2005-06-01,25.81,40.3,288.0
2005-06-02,25.79,40.04,287.9
2005-06-03,25.43,38.24,280.26
2005-06-06,25.37,37.92,290.94
2005-06-07,25.51,36.54,293.12
2005-06-08,25.4,36.92,279.56
2005-06-09,25.51,37.65,286.31
2005-06-10,25.43,35.81,282.5
2005-06-13,25.31,35.9,282.75
2005-06-14,25.36,36.0,278.35
2005-06-15,25.26,37.13,274.8
2005-06-16,25.04,37.98,277.44
2005-06-17,25.04,38.31,280.3
2005-06-20,25.11,37.61,286.7
2005-06-21,25.15,37.86,287.84
2005-06-22,25.07,38.55,289.3
2005-06-23,25.31,38.89,289.71
2005-06-24,25.04,37.76,297.25
2005-06-27,25.05,37.1,304.1
2005-06-28,25.07,37.31,302.0
2005-06-29,25.09,36.37,292.72
2005-06-30,24.84,36.81,294.15
2005-07-01,24.71,36.5,291.25
2005-07-05,24.98,37.98,295.71
2005-07-06,24.7,37.39,291.525
2005-07-07,24.65,37.63,295.54
2005-07-08,25.09,38.25,296.23
2005-07-11,25.29,38.1,293.35
2005-07-12,25.61,38.24,291.784
2005-07-13,25.66,38.35,298.86
2005-07-14,25.97,40.75,300.89
2005-07-15,25.79,41.55,301.19
2005-07-18,25.55,41.49,299.54
2005-07-19,26.16,43.19,309.9
2005-07-20,26.19,43.63,312.0
2005-07-21,26.44,43.29,313.94
2005-07-22,25.68,44.0,302.4
2005-07-25,25.69,43.81,295.85
2005-07-26,25.54,43.63,296.09
2005-07-27,25.72,43.99,296.93
2005-07-28,25.75,43.8,293.5
2005-07-29,25.61,42.65,287.76
2005-08-01,25.92,42.75,291.6099
2005-08-02,26.81,43.19,299.19
2005-08-03,27.25,43.22,297.3
2005-08-04,27.32,42.71,297.73
2005-08-05,27.76,42.99,292.35
2005-08-08,27.13,42.65,291.25
2005-08-09,27.35,43.82,291.57
2005-08-10,26.95,43.38,285.68
2005-08-11,27.27,44.0,284.05
2005-08-12,27.05,46.1,289.721
2005-08-15,27.13,47.68,284.0
2005-08-16,26.74,46.25,285.65
2005-08-17,26.95,47.15,285.1
2005-08-18,26.82,46.3,279.99
2005-08-19,26.72,45.83,280.0
2005-08-22,26.91,45.87,274.01
2005-08-23,26.87,45.74,279.58
2005-08-24,26.81,45.77,282.57
2005-08-25,27.03,46.06,282.59
2005-08-26,26.97,45.74,283.58
2005-08-29,27.15,45.84,288.45
2005-08-30,27.18,46.57,287.27
2005-08-31,27.38,46.89,286.0
2005-09-01,27.2,46.26,286.25
2005-09-02,27.02,46.22,288.45
2005-09-06,27.0,48.8,287.11
2005-09-07,26.85,48.68,294.87
2005-09-08,26.61,49.78,295.39
2005-09-09,26.58,51.31,299.09
2005-09-12,26.61,51.4,309.74
2005-09-13,26.48,50.82,311.68
2005-09-14,26.31,49.61,303.0
2005-09-15,26.27,49.87,302.62
2005-09-16,26.07,51.21,300.2
2005-09-19,26.0,52.64,303.79
2005-09-20,25.84,53.19,307.91
2005-09-21,25.49,52.11,311.9
2005-09-22,25.34,51.9,311.37
2005-09-23,25.27,53.2,315.36
2005-09-26,25.27,53.84,314.28
2005-09-27,25.34,53.44,313.94
2005-09-28,25.67,51.08,306.0
2005-09-29,25.94,52.34,309.62
2005-09-30,25.73,53.61,316.46
2005-10-03,25.5,54.44,318.68
2005-10-04,24.98,53.75,311.0
2005-10-05,24.67,52.7801,310.71
2005-10-06,24.73,51.7,312.75
2005-10-07,24.59,51.3,312.99
2005-10-10,24.46,50.37,310.65
2005-10-11,24.41,51.59,306.1
2005-10-12,24.3,49.25,300.97
2005-10-13,24.59,53.74,297.44
2005-10-14,24.67,54.0,296.14
2005-10-17,24.53,53.44,305.0
2005-10-18,24.57,52.21,303.28
2005-10-19,25.09,54.94,308.7
2005-10-20,24.79,56.14,303.2
2005-10-21,24.78,55.66,339.9
2005-10-24,25.1,56.79,348.65
2005-10-25,25.03,56.1,346.91
2005-10-26,25.1101,57.03,355.44
2005-10-27,24.85,55.41,353.06
2005-10-28,25.53,54.47,358.17
2005-10-31,25.7,57.59,372.14
2005-11-01,25.96,57.5,379.38
2005-11-02,26.46,59.95,379.68
2005-11-03,26.44,61.8499,385.95
2005-11-04,26.66,61.15,390.43
2005-11-07,27.01,60.23,395.03
2005-11-08,27.0495,59.9,389.9
2005-11-09,26.96,60.11,379.15
2005-11-10,27.09,61.18,391.1
2005-11-11,27.28,61.54,390.4
2005-11-14,27.35,61.45,396.97
2005-11-15,27.5,62.28,392.8
2005-11-16,27.74,64.95,398.15
2005-11-17,27.97,64.52,403.45
2005-11-18,28.07,64.56,400.21
2005-11-21,28.16,64.96,409.36
2005-11-22,27.91,66.52,416.47
2005-11-23,27.92,67.11,422.86
2005-11-25,27.76,69.34,428.62
2005-11-28,27.75,69.66,423.48
2005-11-29,27.68,68.1,403.54
2005-11-30,27.68,67.82,404.9125
2005-12-01,27.89,71.6001,414.0901
2005-12-02,28.01,72.63,417.7
2005-12-05,27.85,71.82,405.85
2005-12-06,27.69,74.05,404.54
2005-12-07,27.75,73.95,404.22
2005-12-08,27.69,74.08,410.65
2005-12-09,27.71,74.3305,409.2
2005-12-12,27.45,74.91,412.612
2005-12-13,27.1301,74.98,417.49
2005-12-14,27.09,72.01,418.96
2005-12-15,26.92,72.18,422.53
2005-12-16,26.9,71.11,430.15
2005-12-19,26.83,71.38,424.6
2005-12-20,26.86,72.11,429.74
2005-12-21,26.73,73.5,426.33
2005-12-22,26.59,74.02,432.04
2005-12-23,26.64,73.35,430.93
2005-12-27,26.46,74.23,424.64
2005-12-28,26.39,73.57,426.69
2005-12-29,26.27,71.45,420.15
2005-12-30,26.15,71.89,414.86
2006-01-03,26.84,74.75,435.23
2006-01-04,26.97,74.97,445.24
2006-01-05,26.99,74.38,451.24
2006-01-06,26.91,76.3,465.66
2006-01-09,26.86,76.05,466.9001
2006-01-10,27.0,80.86,469.76
2006-01-11,27.29,83.9,471.63
2006-01-12,27.14,84.291,463.63
2006-01-13,27.19,85.5899,466.25
2006-01-17,26.99,84.7101,467.11
2006-01-18,26.83,82.4901,444.9099
2006-01-19,27.02,79.035,436.445
2006-01-20,26.41,76.089,399.4601
2006-01-23,26.35,77.67,427.5
2006-01-24,26.28,76.04,443.03
2006-01-25,26.4,74.2,433.0
2006-01-26,26.5,72.33,434.265
2006-01-27,27.79,72.03,433.49
2006-01-30,28.0,75.0,426.82
2006-01-31,28.15,75.51,432.6601
2006-02-01,28.04,75.42,401.78
2006-02-02,27.68,72.1,396.04
2006-02-03,27.54,71.847,381.555
2006-02-06,27.17,67.3,385.1
2006-02-07,26.94,67.6,367.92
2006-02-08,26.91,68.81,369.08
2006-02-09,26.66,64.95,358.77
2006-02-10,26.69,67.31,362.61
2006-02-13,26.39,64.71,345.7
2006-02-14,26.65,67.645,343.32
2006-02-15,26.88,69.22,342.38
2006-02-16,26.81,70.57,366.46
2006-02-17,26.7,70.29,368.75
2006-02-21,26.54,69.08,366.59
2006-02-22,26.72,71.32,365.49
2006-02-23,26.66,71.75,378.07
2006-02-24,26.63,71.46,377.4
2006-02-27,27.05,70.99,390.375
2006-02-28,26.87,68.49,362.62
2006-03-01,27.14,69.1,364.8
2006-03-02,26.97,69.61,376.45
2006-03-03,26.93,67.72,378.18
2006-03-06,26.91,65.48,368.1
2006-03-07,27.06,66.31,364.45
2006-03-08,27.25,65.66,353.88
2006-03-09,27.0,63.93,343.0
2006-03-10,27.17,63.19,337.5
2006-03-13,27.11,65.68,337.06
2006-03-14,27.23,67.32,351.16
2006-03-15,27.36,66.23,344.5
2006-03-16,27.27,64.31,338.77
2006-03-17,27.5,64.66,339.79
2006-03-20,27.89,63.99,348.19
2006-03-21,27.74,61.81,339.92
2006-03-22,27.15,61.67,340.22
2006-03-23,26.85,60.16,341.89
2006-03-24,27.01,59.96,365.8
2006-03-27,27.01,59.51,369.69
2006-03-28,26.9,58.71,377.2
2006-03-29,27.02,62.33,394.98
2006-03-30,27.23,62.75,388.44
2006-03-31,27.21,62.72,390.0
2006-04-03,27.56,62.65,389.7
2006-04-04,27.64,61.17,404.34
2006-04-05,27.74,67.21,407.99
2006-04-06,27.56,71.24,411.18
2006-04-07,27.25,69.79,406.16
2006-04-10,27.29,68.67,416.38
2006-04-11,27.13,67.99,409.66
2006-04-12,27.2,66.71,408.95
2006-04-13,27.07,66.469,402.16
2006-04-17,26.84,64.811,406.82
2006-04-18,27.22,66.22,404.24
2006-04-19,27.03,65.65,410.5
2006-04-20,27.03,67.63,415.0
2006-04-21,27.15,67.04,437.1
2006-04-24,27.11,65.75,440.5
2006-04-25,27.11,66.17,427.16
2006-04-26,27.1,68.15,425.97
2006-04-27,27.25,69.36,420.03
2006-04-28,24.15,70.39,417.94
2006-05-01,24.29,69.6,398.9
2006-05-02,24.01,71.62,394.8
2006-05-03,23.17,71.14,394.17
2006-05-04,23.44,71.13,394.75
2006-05-05,23.8,71.89,394.3
2006-05-08,23.73,71.89,394.78
2006-05-09,23.62,71.03,408.8
2006-05-10,23.77,70.6,402.98
2006-05-11,23.22,68.15,387.0
2006-05-12,23.17,67.7,374.13
2006-05-15,23.15,67.79,376.2
2006-05-16,23.01,64.98,371.3
2006-05-17,22.73,65.26,374.5
2006-05-18,22.83,63.18,370.99
2006-05-19,22.56,64.51,370.02
2006-05-22,22.88,63.38,370.95
2006-05-23,22.79,63.15,375.58
2006-05-24,23.5,63.34,381.25
2006-05-25,23.74,64.33,382.99
2006-05-26,23.72,63.549,381.35
2006-05-30,23.15,61.22,371.94
2006-05-31,22.65,59.77,371.82
2006-06-01,22.82,62.17,382.62
2006-06-02,22.76,61.66,379.44
2006-06-05,22.5,60.0,374.44
2006-06-06,22.13,59.723,389.99
2006-06-07,22.04,58.565,386.51
2006-06-08,22.11,60.76,393.3
2006-06-09,22.03,59.52,388.2904
2006-06-12,21.71,57.0,381.54
2006-06-13,21.51,58.33,386.525
2006-06-14,21.88,57.61,384.39
2006-06-15,22.07,59.38,391.0
2006-06-16,22.1,57.56,390.7
2006-06-19,22.55,57.2,388.14
2006-06-20,22.56,57.47,387.17
2006-06-21,23.08,57.86,402.13
2006-06-22,22.88,59.58,399.95
2006-06-23,22.5,58.83,404.86
2006-06-26,22.82,58.99,404.22
2006-06-27,22.86,57.43,402.32
2006-06-28,23.16,56.02,406.11
2006-06-29,23.4702,58.97,417.81
2006-06-30,23.3,57.27,419.33
2006-07-03,23.7,57.95,423.2
2006-07-05,23.35,57.0015,421.46
2006-07-06,23.48,55.77,423.19
2006-07-07,23.3,55.4,420.45
2006-07-10,23.5,55.0,418.2
2006-07-11,23.1,55.65,424.56
2006-07-12,22.64,52.96,417.25
2006-07-13,22.26,52.25,408.83
2006-07-14,22.29,50.67,403.5
2006-07-17,22.48,52.37,407.89
2006-07-18,22.74,52.9,403.05
2006-07-19,23.4,54.1,399.0
2006-07-20,22.85,60.5,387.12
2006-07-21,23.87,60.72,390.108
2006-07-24,24.0,61.42,390.9
2006-07-25,24.22,61.928,389.36
2006-07-26,24.37,63.87,385.5
2006-07-27,23.87,63.4,382.4
2006-07-28,24.25,65.59,388.12
2006-07-31,24.06,67.96,386.6
2006-08-01,23.99,67.18,375.51
2006-08-02,24.3,68.16,367.23
2006-08-03,24.21,69.59,375.39
2006-08-04,24.29,68.3,373.85
2006-08-07,24.22,67.21,377.95
2006-08-08,24.34,64.78,381.0
2006-08-09,24.44,63.59,376.94
2006-08-10,24.46,64.07,374.2
2006-08-11,24.43,63.65,368.5
2006-08-14,24.53,63.94,369.43
2006-08-15,24.62,66.45,380.97
2006-08-16,24.7,67.98,387.72
2006-08-17,24.7,67.59,385.8
2006-08-18,25.79,67.91,383.36
2006-08-21,26.12,66.56,377.3
2006-08-22,25.62,67.62,378.29
