Datum;Schlusskurs;SMA
2010-07-13 00:00:00;25,13;19,4972
2010-07-12 00:00:00;24,83;19,5115
2010-07-09 00:00:00;24,27;19,5442
2010-07-08 00:00:00;24,4095;19,5728
2010-07-07 00:00:00;24,3;19,5878
2010-07-06 00:00:00;23,82;19,6196
2010-07-02 00:00:00;23,27;19,6774
2010-07-01 00:00:00;23,16;19,7764
2010-06-30 00:00:00;23,01;19,9219
2010-06-29 00:00:00;23,31;20,0574
2010-06-28 00:00:00;24,31;20,1588
2010-06-25 00:00:00;24,5325;20,2174
2010-06-24 00:00:00;25;20,2751
2010-06-23 00:00:00;25,308;20,2755
2010-06-22 00:00:00;25,77;20,3054
2010-06-21 00:00:00;25,95;20,3251
2010-06-18 00:00:00;26,44;20,3601
2010-06-17 00:00:00;26,37;20,3864
2010-06-16 00:00:00;26,32;20,4599
2010-06-15 00:00:00;26,5825;20,5494
2010-06-14 00:00:00;25,495;20,6369
2010-06-11 00:00:00;25,66;20,7667
2010-06-10 00:00:00;25;20,9022
2010-06-09 00:00:00;24,79;21,0715
2010-06-08 00:00:00;25,11;21,2271
2010-06-07 00:00:00;25,29;21,3725
2010-06-04 00:00:00;25,79;21,4822
2010-06-03 00:00:00;26,86;21,6025
2010-06-02 00:00:00;26,46;21,7147
2010-06-01 00:00:00;25,89;21,8535
2010-05-28 00:00:00;25,8;22,0434
2010-05-27 00:00:00;26;22,224
2010-05-26 00:00:00;25,01;22,4151
2010-05-25 00:00:00;26,07;22,6415
2010-05-24 00:00:00;26,27;22,8237
2010-05-21 00:00:00;26,84;23,0084
2010-05-20 00:00:00;27,11;23,1648
2010-05-19 00:00:00;28,24;23,3274
2010-05-18 00:00:00;28,5975;23,4434
2010-05-17 00:00:00;28,94;23,5464
2010-05-14 00:00:00;28,93;23,6285
2010-05-13 00:00:00;29,24;23,6966
2010-05-12 00:00:00;29,44;23,7603
2010-05-11 00:00:00;28,88;23,8143
2010-05-10 00:00:00;28,94;23,8758
2010-05-07 00:00:00;28,21;23,9298
2010-05-06 00:00:00;28,98;24,0131
2010-05-05 00:00:00;29,85;24,0499
2010-05-04 00:00:00;30,13;24,0303
2010-05-03 00:00:00;30,86;23,9986
2010-04-30 00:00:00;30,535;23,9364
2010-04-29 00:00:00;31,003;23,8826
2010-04-28 00:00:00;30,91;23,8155
2010-04-27 00:00:00;30,845;23,7709
2010-04-26 00:00:00;31,11;23,7218
2010-04-23 00:00:00;30,96;23,6651
2010-04-22 00:00:00;31,39;23,6279
2010-04-21 00:00:00;31,332;23,5598
2010-04-20 00:00:00;31,36;23,503
2010-04-19 00:00:00;31,039;23,4342
2010-04-16 00:00:00;30,67;23,3775
2010-04-15 00:00:00;30,87;23,336
2010-04-14 00:00:00;30,82;23,2875
2010-04-13 00:00:00;30,45;23,2308
2010-04-12 00:00:00;30,32;23,1854
2010-04-09 00:00:00;30,34;23,1443
2010-04-08 00:00:00;29,92;23,0989
2010-04-07 00:00:00;29,35;23,0617
2010-04-06 00:00:00;29,32;23,0402
2010-04-05 00:00:00;29,27;23,0132
2010-04-01 00:00:00;29,16;22,9865
2010-03-31 00:00:00;29,2875;22,9658
2010-03-30 00:00:00;29,77;22,9334
2010-03-29 00:00:00;29,59;22,8822
2010-03-26 00:00:00;29,66;22,8599
2010-03-25 00:00:00;30,01;22,8211
2010-03-24 00:00:00;29,65;22,766
2010-03-23 00:00:00;29,88;22,7261
2010-03-22 00:00:00;29,6;22,6654
2010-03-19 00:00:00;29,59;22,6314
2010-03-18 00:00:00;29,61;22,5993
2010-03-17 00:00:00;29,63;22,5742
2010-03-16 00:00:00;29,37;22,5335
2010-03-15 00:00:00;29,29;22,4936
2010-03-12 00:00:00;29,27;22,4354
2010-03-11 00:00:00;29,18;22,3854
2010-03-10 00:00:00;28,97;22,3339
2010-03-09 00:00:00;28,8;22,2913
2010-03-08 00:00:00;28,63;22,2441
2010-03-05 00:00:00;28,5875;22,2152
2010-03-04 00:00:00;28,63;22,181
2010-03-03 00:00:00;28,46;22,1759
2010-03-02 00:00:00;28,46;22,1708
2010-03-01 00:00:00;29,02;22,1638
2010-02-26 00:00:00;28,67;22,1259
2010-02-25 00:00:00;28,6;22,1398
2010-02-24 00:00:00;28,63;22,1764
2010-02-23 00:00:00;28,33;22,2052
2010-02-22 00:00:00;28,73;22,2387
2010-02-19 00:00:00;28,77;22,2425
2010-02-18 00:00:00;28,969;22,2857
2010-02-17 00:00:00;28,59;22,3434
2010-02-16 00:00:00;28,35;22,4361
2010-02-12 00:00:00;27,93;22,5288
2010-02-11 00:00:00;28,12;22,6468
2010-02-10 00:00:00;27,99;22,7336
2010-02-09 00:00:00;28,01;22,8146
2010-02-08 00:00:00;27,72;22,9026
2010-02-05 00:00:00;28,02;23,0171
2010-02-04 00:00:00;27,84;23,1118
2010-02-03 00:00:00;28,63;23,2259
2010-02-02 00:00:00;28,46;23,3167
2010-02-01 00:00:00;28,41;23,4137
2010-01-29 00:00:00;28,18;23,4943
2010-01-28 00:00:00;29,16;23,6025
2010-01-27 00:00:00;29,67;23,6894
2010-01-26 00:00:00;29,5;23,7478
2010-01-25 00:00:00;29,32;23,8062
2010-01-22 00:00:00;28,96;23,8685
2010-01-21 00:00:00;30,01;23,941
2010-01-20 00:00:00;30,585;23,9608
2010-01-19 00:00:00;31,1;23,9521
2010-01-15 00:00:00;30,86;23,8937
2010-01-14 00:00:00;30,96;23,8641
2010-01-13 00:00:00;30,35;23,8275
2010-01-12 00:00:00;30,07;23,8181
2010-01-11 00:00:00;30,27;23,8095
2010-01-08 00:00:00;30,66;23,794
2010-01-07 00:00:00;30,452;23,757
2010-01-06 00:00:00;30,77;23,7226
2010-01-05 00:00:00;30,96;23,6845
2010-01-04 00:00:00;30,95;23,6463
2009-12-31 00:00:00;30,48;23,6027
2009-12-30 00:00:00;30,96;23,5754
2009-12-29 00:00:00;31,39;23,5384
2009-12-28 00:00:00;31,17;23,4613
2009-12-24 00:00:00;31;23,3854
2009-12-23 00:00:00;30,92;23,3382
2009-12-22 00:00:00;30,82;23,2989
2009-12-21 00:00:00;30,52;23,2646
2009-12-18 00:00:00;30,36;23,2296
2009-12-17 00:00:00;29,6;23,207
2009-12-16 00:00:00;30,1;23,2268
2009-12-15 00:00:00;30,02;23,223
2009-12-14 00:00:00;30,11;23,1993
2009-12-11 00:00:00;29,85;23,1756
2009-12-10 00:00:00;29,87;23,1516
2009-12-09 00:00:00;29,71;23,1175
2009-12-08 00:00:00;29,57;23,0854
2009-12-07 00:00:00;29,79;23,0579
2009-12-04 00:00:00;29,98;23,0037
2009-12-03 00:00:00;29,83;22,9401
2009-12-02 00:00:00;29,78;22,8664
2009-12-01 00:00:00;30,01;22,7742
2009-11-30 00:00:00;29,41;22,6865
2009-11-27 00:00:00;29,22;22,6164
2009-11-25 00:00:00;29,79;22,5728
2009-11-24 00:00:00;29,91;22,4991
2009-11-23 00:00:00;29,94;22,4429
2009-11-20 00:00:00;29,62;22,389
2009-11-19 00:00:00;29,78;22,322
2009-11-18 00:00:00;30,11;22,1933
2009-11-17 00:00:00;30;22,0513
2009-11-16 00:00:00;29,54;21,9055
2009-11-13 00:00:00;29,63;21,7822
2009-11-12 00:00:00;29,36;21,6609
2009-11-11 00:00:00;29,12;21,5581
2009-11-10 00:00:00;29,01;21,4356
2009-11-09 00:00:00;28,99;21,3115
2009-11-06 00:00:00;28,52;21,1847
2009-11-05 00:00:00;28,47;21,0695
2009-11-04 00:00:00;28,06;20,9609
2009-11-03 00:00:00;27,53;20,8462
2009-11-02 00:00:00;27,88;20,7523
2009-10-30 00:00:00;27,73;20,6267
2009-10-29 00:00:00;28,22;20,5193
2009-10-28 00:00:00;28,02;20,3897
2009-10-27 00:00:00;28,59;20,3006
2009-10-26 00:00:00;28,68;20,1904
2009-10-23 00:00:00;28,02;20,0799
2009-10-22 00:00:00;26,59;19,9841
2009-10-21 00:00:00;26,58;19,9589
2009-10-20 00:00:00;26,37;19,9252
2009-10-19 00:00:00;26,36;19,9019
2009-10-16 00:00:00;26,5;19,8608
2009-10-15 00:00:00;26,71;19,8127
2009-10-14 00:00:00;25,96;19,7581
2009-10-13 00:00:00;25,81;19,7286
2009-10-12 00:00:00;25,72;19,7049
2009-10-09 00:00:00;25,55;19,677
2009-10-08 00:00:00;25,67;19,6503
2009-10-07 00:00:00;25,1;19,6243
2009-10-06 00:00:00;25,11;19,6119
2009-10-05 00:00:00;24,64;19,6006
2009-10-02 00:00:00;24,96;19,5999
2009-10-01 00:00:00;24,88;19,5669
2009-09-30 00:00:00;25,72;19,5273
2009-09-29 00:00:00;25,75;19,4606
2009-09-28 00:00:00;25,83;19,418
2009-09-25 00:00:00;25,55;19,3734
2009-09-24 00:00:00;25,94;19,3401
2009-09-23 00:00:00;25,71;19,2862
2009-09-22 00:00:00;25,77;19,2447
2009-09-21 00:00:00;25,3;19,2008
2009-09-18 00:00:00;25,26;19,1663
2009-09-17 00:00:00;25,3;19,1047
2009-09-16 00:00:00;25,2;19,0407
2009-09-15 00:00:00;25,2;18,9779
2009-09-14 00:00:00;25;18,8973
2009-09-11 00:00:00;24,86;18,8416
2009-09-10 00:00:00;25;18,7885
2009-09-09 00:00:00;24,78;18,7264
2009-09-08 00:00:00;24,82;18,6575
2009-09-04 00:00:00;24,62;18,5983
2009-09-03 00:00:00;24,11;18,5522
2009-09-02 00:00:00;23,86;18,522
2009-09-01 00:00:00;24;18,515
2009-08-31 00:00:00;24,65;18,501
2009-08-28 00:00:00;24,68;18,4641
2009-08-27 00:00:00;24,69;18,4142
2009-08-26 00:00:00;24,55;18,375
2009-08-25 00:00:00;24,64;18,3408
2009-08-24 00:00:00;24,64;18,2905
2009-08-21 00:00:00;24,41;18,2262
2009-08-20 00:00:00;23,67;18,184
2009-08-19 00:00:00;23,65;18,2519
2009-08-18 00:00:00;23,58;18,2912
2009-08-17 00:00:00;23,25;18,3344
2009-08-14 00:00:00;23,692;18,3837
2009-08-13 00:00:00;23,62;18,4068
2009-08-12 00:00:00;23,53;18,4384
2009-08-11 00:00:00;23,13;18,4612
2009-08-10 00:00:00;23,42;18,4604
2009-08-07 00:00:00;23,56;18,4531
2009-08-06 00:00:00;23,46;18,408
2009-08-05 00:00:00;23,81;18,3686
2009-08-04 00:00:00;23,77;18,3204
2009-08-03 00:00:00;23,83;18,2726
2009-07-31 00:00:00;23,52;18,2483
2009-07-30 00:00:00;23,81;18,2425
2009-07-29 00:00:00;23,8;18,2514
2009-07-28 00:00:00;23,47;18,2502
2009-07-27 00:00:00;23,11;18,2653
2009-07-24 00:00:00;23,45;18,2745
2009-07-23 00:00:00;25,56;18,2876
2009-07-22 00:00:00;24,8;18,207
2009-07-21 00:00:00;24,83;18,1507
2009-07-20 00:00:00;24,53;18,091
2009-07-17 00:00:00;24,29;18,0732
2009-07-16 00:00:00;24,44;18,0428
2009-07-15 00:00:00;24,12;18,0134
2009-07-14 00:00:00;23,11;17,9876
2009-07-13 00:00:00;23,23;17,9996
2009-07-10 00:00:00;22,39;18,0034
2009-07-09 00:00:00;22,44;18,0204
2009-07-08 00:00:00;22,56;18,0246
2009-07-07 00:00:00;22,53;18,0061
2009-07-06 00:00:00;23,2;17,9876
2009-07-02 00:00:00;23,37;17,9467
2009-07-01 00:00:00;24,04;17,8873
2009-06-30 00:00:00;23,77;17,7983
2009-06-29 00:00:00;23,86;17,7069
2009-06-26 00:00:00;23,35;17,612
2009-06-25 00:00:00;23,79;17,5171
2009-06-24 00:00:00;23,47;17,3883
2009-06-23 00:00:00;23,34;17,2595
2009-06-22 00:00:00;23,28;17,1438
2009-06-19 00:00:00;24,07;17,0077
2009-06-18 00:00:00;23,5;16,8438
2009-06-17 00:00:00;23,68;16,7235
2009-06-16 00:00:00;23,45;16,5935
2009-06-15 00:00:00;23,42;16,4785
2009-06-12 00:00:00;23,33;16,3502
2009-06-11 00:00:00;22,83;16,2192
2009-06-10 00:00:00;22,55;16,0955
2009-06-09 00:00:00;22,08;15,9881
2009-06-08 00:00:00;22,05;15,8769
2009-06-05 00:00:00;22,14;15,7707
2009-06-04 00:00:00;21,83;15,6572
2009-06-03 00:00:00;21,73;15,5737
2009-06-02 00:00:00;21,4;15,494
2009-06-01 00:00:00;21,4;15,4424
2009-05-29 00:00:00;20,89;15,3927
2009-05-28 00:00:00;20,45;15,3634
2009-05-27 00:00:00;20,13;15,3508
2009-05-26 00:00:00;20,34;15,3382
2009-05-22 00:00:00;19,75;15,3355
2009-05-21 00:00:00;19,82;15,3751
2009-05-20 00:00:00;20,38;15,3357
2009-05-19 00:00:00;20,31;15,2694
2009-05-18 00:00:00;20,6;15,2131
2009-05-15 00:00:00;20,22;15,1368
2009-05-14 00:00:00;20,06;15,0977
2009-05-13 00:00:00;19,75;15,0863
2009-05-12 00:00:00;19,89;15,051
2009-05-11 00:00:00;19,32;15,0303
2009-05-08 00:00:00;19,42;15,0407
2009-05-07 00:00:00;19,32;15,0502
2009-05-06 00:00:00;19,79;15,0453
2009-05-05 00:00:00;19,79;15,0058
2009-05-04 00:00:00;20,19;14,9663
2009-05-01 00:00:00;20,24;14,9111
2009-04-30 00:00:00;20,26;14,8747
2009-04-29 00:00:00;20,25;14,8383
2009-04-28 00:00:00;19,93;14,7663
2009-04-27 00:00:00;20,4;14,6724
2009-04-24 00:00:00;20,91;14,5854
2009-04-23 00:00:00;18,92;14,5057
2009-04-22 00:00:00;18,78;14,4659
2009-04-21 00:00:00;18,97;14,431
2009-04-20 00:00:00;18,61;14,4065
2009-04-17 00:00:00;19,2;14,3471
2009-04-16 00:00:00;19,76;14,2681
2009-04-15 00:00:00;18,83;14,1608
2009-04-14 00:00:00;19,35;14,0869
2009-04-13 00:00:00;19,59;13,9681
2009-04-09 00:00:00;19,67;13,8554
2009-04-08 00:00:00;19,19;13,7535
2009-04-07 00:00:00;18,76;13,6738
2009-04-06 00:00:00;18,76;13,5864
2009-04-03 00:00:00;18,75;13,4481
2009-04-02 00:00:00;19,29;13,3151
2009-04-01 00:00:00;19,31;13,1611
2009-03-31 00:00:00;18,37;13,0389
2009-03-30 00:00:00;17,48;12,9434
2009-03-27 00:00:00;18,13;12,8787
2009-03-26 00:00:00;18,83;12,8028
2009-03-25 00:00:00;17,88;12,7105
2009-03-24 00:00:00;17,87;12,6752
2009-03-23 00:00:00;18,33;12,6484
2009-03-20 00:00:00;17,06;12,6055
2009-03-19 00:00:00;17,14;12,6415
2009-03-18 00:00:00;16,96;12,671
2009-03-17 00:00:00;16,9;12,7154
2009-03-16 00:00:00;16,25;12,761
2009-03-13 00:00:00;16,65;12,8647
2009-03-12 00:00:00;17,01;12,9594
2009-03-11 00:00:00;17,11;13,0385
2009-03-10 00:00:00;16,48;13,0981
2009-03-09 00:00:00;15,15;13,2062
2009-03-06 00:00:00;15,28;13,3736
2009-03-05 00:00:00;15,27;13,5125
2009-03-04 00:00:00;16,12;13,6362
2009-03-03 00:00:00;15,88;13,7223
2009-03-02 00:00:00;15,79;13,7921
2009-02-27 00:00:00;16,15;13,8377
2009-02-26 00:00:00;16,42;13,888
2009-02-25 00:00:00;16,96;13,9452
2009-02-24 00:00:00;17,17;13,9672
2009-02-23 00:00:00;17,21;13,98
2009-02-20 00:00:00;18;13,9749
2009-02-19 00:00:00;17,91;13,9361
2009-02-18 00:00:00;18,12;13,9871
2009-02-17 00:00:00;18,09;13,9959
2009-02-13 00:00:00;19,09;14,0526
2009-02-12 00:00:00;19,26;14,0583
2009-02-11 00:00:00;19,21;14,0518
2009-02-10 00:00:00;18,8;14,075
2009-02-09 00:00:00;19,44;14,1005
2009-02-06 00:00:00;19,66;14,1036
2009-02-05 00:00:00;19,04;14,1211
2009-02-04 00:00:00;18,63;14,1389
2009-02-03 00:00:00;18,5;14,22
2009-02-02 00:00:00;17,83;14,2968
2009-01-30 00:00:00;17,1;14,3919
2009-01-29 00:00:00;17,59;14,481
2009-01-28 00:00:00;18,04;14,5476
2009-01-27 00:00:00;17,66;14,5826
2009-01-26 00:00:00;17,63;14,6385
2009-01-23 00:00:00;17,2;14,6971
2009-01-22 00:00:00;17,11;14,7762
2009-01-21 00:00:00;19,38;14,855
2009-01-20 00:00:00;18,48;14,8451
2009-01-16 00:00:00;19,71;14,8763
2009-01-15 00:00:00;19,24;14,8744
2009-01-14 00:00:00;19,09;14,9075
2009-01-13 00:00:00;19,82;14,9056
2009-01-12 00:00:00;19,47;14,8881
2009-01-09 00:00:00;19,52;14,8873
2009-01-08 00:00:00;20,12;14,9288
2009-01-07 00:00:00;19,51;14,947
2009-01-06 00:00:00;20,76;15,0041
2009-01-05 00:00:00;20,52;14,9702
2009-01-02 00:00:00;20,33;14,9166
2008-12-31 00:00:00;19,44;14,8991
2008-12-30 00:00:00;19,34;14,8881
2008-12-29 00:00:00;18,96;14,8603
2008-12-26 00:00:00;19,13;14,9082
2008-12-24 00:00:00;19,17;14,96
2008-12-23 00:00:00;19,28;14,9912
2008-12-22 00:00:00;19,18;15,0448
2008-12-19 00:00:00;19,12;15,0638
2008-12-18 00:00:00;19,3;15,0033
2008-12-17 00:00:00;19,66;14,9649
2008-12-16 00:00:00;20,11;14,9634
2008-12-15 00:00:00;19,04;14,9285
2008-12-12 00:00:00;19,36;14,9623
2008-12-11 00:00:00;19,45;15,0289
2008-12-10 00:00:00;20,61;15,0561
2008-12-09 00:00:00;20,6;15,0733
2008-12-08 00:00:00;21,01;15,0946
2008-12-05 00:00:00;19,87;15,1078
2008-12-04 00:00:00;19,11;15,141
2008-12-03 00:00:00;19,87;15,2485
2008-12-02 00:00:00;19,15;15,3818
2008-12-01 00:00:00;18,61;15,5082
2008-11-28 00:00:00;20,22;15,6441
2008-11-26 00:00:00;20,49;15,7302
2008-11-25 00:00:00;19,99;15,8199
2008-11-24 00:00:00;20,69;15,9324
2008-11-21 00:00:00;19,68;15,9458
2008-11-20 00:00:00;17,53;16,027
2008-11-19 00:00:00;18,29;16,2037
2008-11-18 00:00:00;19,62;16,3215
2008-11-17 00:00:00;19,32;16,458
2008-11-14 00:00:00;20,06;16,6621
2008-11-13 00:00:00;21,25;16,8083
2008-11-12 00:00:00;20,3;16,9195
2008-11-11 00:00:00;21,2;17,0087
2008-11-10 00:00:00;21,3;17,1183
2008-11-07 00:00:00;21,5;17,277
2008-11-06 00:00:00;20,88;17,277
2008-11-05 00:00:00;22,08;17,3307
2008-11-04 00:00:00;23,53;17,3658
2008-11-03 00:00:00;22,62;17,3545
2008-10-31 00:00:00;22,33;17,441
2008-10-30 00:00:00;22,63;17,5918
2008-10-29 00:00:00;23;17,7287
2008-10-28 00:00:00;23,1;17,8602
2008-10-27 00:00:00;21,18;17,9959
2008-10-24 00:00:00;21,96;18,1406
2008-10-23 00:00:00;22,32;18,3462
2008-10-22 00:00:00;21,53;18,5084
2008-10-21 00:00:00;23,36;18,6667
2008-10-20 00:00:00;24,72;18,7453
2008-10-17 00:00:00;23,93;18,771
2008-10-16 00:00:00;24,19;18,8175
2008-10-15 00:00:00;22,66;18,858
2008-10-14 00:00:00;24,1;18,9302
2008-10-13 00:00:00;25,5;19,0016
2008-10-10 00:00:00;21,5;19,0515
2008-10-09 00:00:00;22,3;19,2828
2008-10-08 00:00:00;23,01;19,4733
2008-10-07 00:00:00;23,23;19,6029
2008-10-06 00:00:00;24,91;19,7114
2008-10-03 00:00:00;26,32;19,7571
2008-10-02 00:00:00;26,25;19,7318
2008-10-01 00:00:00;26,48;19,7356
2008-09-30 00:00:00;26,69;19,7515
2008-09-29 00:00:00;25,01;19,767
2008-09-26 00:00:00;27,4;19,8531
2008-09-25 00:00:00;26,61;19,8735
2008-09-24 00:00:00;25,72;19,9094
2008-09-23 00:00:00;25,44;19,968
2008-09-22 00:00:00;25,4;20,0519
2008-09-19 00:00:00;25,16;20,1442
2008-09-18 00:00:00;25,26;20,2205
2008-09-17 00:00:00;24,57;20,2972
2008-09-16 00:00:00;25,99;20,4012
2008-09-15 00:00:00;26,82;20,4612
2008-09-12 00:00:00;27,62;20,4944
2008-09-11 00:00:00;27,34;20,5011
2008-09-10 00:00:00;26,44;20,5185
2008-09-09 00:00:00;26,1;20,5777
2008-09-08 00:00:00;26,12;20,6415
2008-09-05 00:00:00;25,65;20,7132
2008-09-04 00:00:00;26,35;20,7748
2008-09-03 00:00:00;26,9;20,796
2008-09-02 00:00:00;27,1;20,766
2008-08-29 00:00:00;27,29;20,6934
2008-08-28 00:00:00;27,94;20,6196
2008-08-27 00:00:00;27,56;20,5318
2008-08-26 00:00:00;27,27;20,4775
2008-08-25 00:00:00;27,66;20,4297
2008-08-22 00:00:00;27,84;20,3442
2008-08-21 00:00:00;27,18;20,2768
2008-08-20 00:00:00;27,29;20,2072
2008-08-19 00:00:00;27,32;20,1707
2008-08-18 00:00:00;27,69;20,1093
2008-08-15 00:00:00;27,81;20,0321
2008-08-14 00:00:00;27,91;19,9587
2008-08-13 00:00:00;27,91;19,944
2008-08-12 00:00:00;28,12;19,9196
2008-08-11 00:00:00;27,9;19,8454
2008-08-08 00:00:00;28,13;19,7419
2008-08-07 00:00:00;27,39;19,6335
2008-08-06 00:00:00;27,02;19,5604
2008-08-05 00:00:00;26,21;19,4931
2008-08-04 00:00:00;25,28;19,4795
2008-08-01 00:00:00;25,44;19,5077
2008-07-31 00:00:00;25,72;19,5281
2008-07-30 00:00:00;26,23;19,5341
2008-07-29 00:00:00;26,11;19,5582
2008-07-28 00:00:00;25,5;19,6109
2008-07-25 00:00:00;26,16;19,6911
2008-07-24 00:00:00;25,44;19,7509
2008-07-23 00:00:00;26,43;19,8605
2008-07-22 00:00:00;25,8;19,9094
2008-07-21 00:00:00;25,64;19,9911
2008-07-18 00:00:00;25,86;20,0886
2008-07-17 00:00:00;27,52;20,2042
2008-07-16 00:00:00;27,26;20,2395
2008-07-15 00:00:00;26,15;20,2975
2008-07-14 00:00:00;25,15;20,4022
2008-07-11 00:00:00;25,25;20,5497
2008-07-10 00:00:00;25,45;20,6623
2008-07-09 00:00:00;25,23;20,7251
2008-07-08 00:00:00;25,85;20,8253
2008-07-07 00:00:00;26,03;20,8953
2008-07-03 00:00:00;25,98;20,9503
2008-07-02 00:00:00;25,88;21,0376
2008-07-01 00:00:00;26,87;21,1001
2008-06-30 00:00:00;27,51;21,1166
2008-06-27 00:00:00;27,63;21,1276
2008-06-26 00:00:00;27,75;21,1535
2008-06-25 00:00:00;28,35;21,1746
2008-06-24 00:00:00;27,73;21,1682
2008-06-23 00:00:00;27,97;21,1949
2008-06-20 00:00:00;28,23;21,198
2008-06-19 00:00:00;28,93;21,207
2008-06-18 00:00:00;28,46;21,1814
2008-06-17 00:00:00;28,8;21,1927
2008-06-16 00:00:00;28,93;21,2175
2008-06-13 00:00:00;29,07;21,2574
2008-06-12 00:00:00;28,24;21,3094
2008-06-11 00:00:00;27,12;21,373
2008-06-10 00:00:00;27,89;21,4731
2008-06-09 00:00:00;27,71;21,548
2008-06-06 00:00:00;27,49;21,6072
2008-06-05 00:00:00;28,3;21,6702
2008-06-04 00:00:00;27,54;21,7004
2008-06-03 00:00:00;27,31;21,7776
2008-06-02 00:00:00;27,8;21,8402
2008-05-30 00:00:00;28,32;21,8903
2008-05-29 00:00:00;28,31;21,9269
2008-05-28 00:00:00;28,18;21,9309
2008-05-27 00:00:00;28,44;21,9442
2008-05-23 00:00:00;28,05;21,9609
2008-05-22 00:00:00;28,47;22,0238
2008-05-21 00:00:00;28,25;22,1447
2008-05-20 00:00:00;28,76;22,2608
2008-05-19 00:00:00;29,46;22,3127
2008-05-16 00:00:00;29,99;22,3446
2008-05-15 00:00:00;30,4501;22,3409
2008-05-14 00:00:00;29,93;22,2905
2008-05-13 00:00:00;29,78;22,2496
2008-05-12 00:00:00;29,99;22,1881
2008-05-09 00:00:00;29,39;22,1157
2008-05-08 00:00:00;29,27;22,0741
2008-05-07 00:00:00;29,21;22,0681
2008-05-06 00:00:00;29,7;22,0561
2008-05-05 00:00:00;29,08;22,0204
2008-05-02 00:00:00;29,24;22,0234
2008-05-01 00:00:00;29,4;22,0204
2008-04-30 00:00:00;28,52;22,0054
2008-04-29 00:00:00;28,64;22,0294
2008-04-28 00:00:00;28,99;22,0617
2008-04-25 00:00:00;29,83;22,0388
2008-04-24 00:00:00;31,8;21,9668
2008-04-23 00:00:00;31,45;21,8262
2008-04-22 00:00:00;30,25;21,7178
2008-04-21 00:00:00;30,42;21,6761
2008-04-18 00:00:00;30;21,6293
2008-04-17 00:00:00;29,22;21,5985
2008-04-16 00:00:00;28,95;21,576
2008-04-15 00:00:00;28,25;21,5936
2008-04-14 00:00:00;28,06;21,5955
2008-04-11 00:00:00;28,28;21,5918
2008-04-10 00:00:00;29,11;21,6045
2008-04-09 00:00:00;28,89;21,5865
2008-04-08 00:00:00;28,75;21,6011
2008-04-07 00:00:00;29,16;21,5749
2008-04-04 00:00:00;29,16;21,5265
2008-04-03 00:00:00;29;21,4669
2008-04-02 00:00:00;29,16;21,4339
2008-04-01 00:00:00;29,4999;21,375
2008-03-31 00:00:00;28,38;21,2808
2008-03-28 00:00:00;27,91;21,2366
2008-03-27 00:00:00;28,05;21,2373
2008-03-26 00:00:00;28,56;21,2452
2008-03-25 00:00:00;29,14;21,2385
2008-03-24 00:00:00;29,17;21,1897
2008-03-20 00:00:00;29,18;21,1338
2008-03-19 00:00:00;28,62;21,0933
2008-03-18 00:00:00;29,42;21,0783
2008-03-17 00:00:00;28,3;21,0314
2008-03-14 00:00:00;27,96;21,0318
2008-03-13 00:00:00;28,62;21,0479
2008-03-12 00:00:00;28,63;21,0564
2008-03-11 00:00:00;29,28;21,0414
2008-03-10 00:00:00;28,05;20,9971
2008-03-07 00:00:00;27,87;21,0121
2008-03-06 00:00:00;27,57;21,0174
2008-03-05 00:00:00;28,1199;21,0488
2008-03-04 00:00:00;27,59;21,0802
2008-03-03 00:00:00;26,99;21,1733
2008-02-29 00:00:00;27,1999;21,2987
2008-02-28 00:00:00;27,93;21,4964
2008-02-27 00:00:00;28,26;21,6519
2008-02-26 00:00:00;28,38;21,8099
2008-02-25 00:00:00;27,84;21,9679
2008-02-22 00:00:00;27,68;22,1544
2008-02-21 00:00:00;28,1;22,3584
2008-02-20 00:00:00;28,22;22,4974
2008-02-19 00:00:00;28,17;22,6341
2008-02-15 00:00:00;28,42;22,8109
2008-02-14 00:00:00;28,5;22,9861
2008-02-13 00:00:00;28,96;23,1628
2008-02-12 00:00:00;28,34;23,3511
2008-02-11 00:00:00;28,21;23,5771
2008-02-08 00:00:00;28,56;23,79
2008-02-07 00:00:00;28,12;24,0056
2008-02-06 00:00:00;28,52;24,2417
2008-02-05 00:00:00;29,07;24,4259
2008-02-04 00:00:00;30,19;24,6329
2008-02-01 00:00:00;30,4498;24,7894
2008-01-31 00:00:00;32,6;24,9732
2008-01-30 00:00:00;32,2;25,0711
2008-01-29 00:00:00;32,6;25,1981
2008-01-28 00:00:00;32,72;25,3296
2008-01-25 00:00:00;32,94;25,4511
2008-01-24 00:00:00;33,25;25,5882
2008-01-23 00:00:00;31,93;25,7126
2008-01-22 00:00:00;31,99;25,8669
2008-01-18 00:00:00;33,01;25,9987
2008-01-17 00:00:00;33,11;26,0652
2008-01-16 00:00:00;33,23;26,1261
2008-01-15 00:00:00;34;26,1695
2008-01-14 00:00:00;34,39;26,2184
2008-01-11 00:00:00;33,91;26,2494
2008-01-10 00:00:00;34,33;26,2703
2008-01-09 00:00:00;34,44;26,2617
2008-01-08 00:00:00;33,45;26,2737
2008-01-07 00:00:00;34,61;26,3141
2008-01-04 00:00:00;34,38;26,3118
2008-01-03 00:00:00;35,37;26,3032
2008-01-02 00:00:00;35,22;26,2061
2007-12-31 00:00:00;35,6;26,1202
